"sourcePath","sourceSha256","sourceCategory","importPath","targetRuntimePath","status","calComTests","nerovaTests","featureFlag","licenseMarkers","notes"
"packages/embeds/embed-react/floating.html","cf3fa9ba207c2e8d6de69d15baa7865e80e7e833f95816f82316c7ee50870850","embeds","application/main/CalCom/packages/embeds/embed-react/floating.html","","imported","","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/embed-react/floating.tsx","9454b13cbab486acaa4966071341e56942a02574f2d3ac145470ecb8f318878d","embeds","application/main/CalCom/packages/embeds/embed-react/floating.tsx","","imported","","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/embed-react/index.html","bfcd40562a0ea139eebe6bd8135e27651f4bc50e193a5503415a1a4974a05c27","embeds","application/main/CalCom/packages/embeds/embed-react/index.html","","imported","","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/embed-react/inline.html","596a266cc35e06a7e9bd08226ca8b8e5f01ab116e3f7a515b588239b0d2019e6","embeds","application/main/CalCom/packages/embeds/embed-react/inline.html","","imported","","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/embed-react/inline.tsx","060690dd0dddd44c791d7f1edce1dded3cfd6faab7d5d396ed7e2be33a8e57ba","embeds","application/main/CalCom/packages/embeds/embed-react/inline.tsx","","imported","","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/embed-react/package.json","cacbc8dea1c577876469883b7eeede3a41dd0613e1df08a9a8cbab0ce9efd005","embeds","application/main/CalCom/packages/embeds/embed-react/package.json","","imported","","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/embed-react/playwright/tests/basic.e2e.ts","e6ec2f3e5e23b30a4deb0c36c02c7ba52bd469b2c6f5d3f71313316c70adfe88","embeds","application/main/CalCom/packages/embeds/embed-react/playwright/tests/basic.e2e.ts","","imported","self","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/embed-react/src/Cal.tsx","362dfe912f9f2569f607a63618358bc80830306fb003b29e0020ab485e95bb82","embeds","application/main/CalCom/packages/embeds/embed-react/src/Cal.tsx","","imported","","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/embed-react/src/index.ts","d9321f6d758ea65712233f3d3fa61bd211bc66c3ea95e6bf785f25d7a1ac9b83","embeds","application/main/CalCom/packages/embeds/embed-react/src/index.ts","","imported","","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/embed-react/src/useEmbed.ts","9306246ba18884077b5aa4e8dc7be4d818752b36f980b904c1471ef549f7c64b","embeds","application/main/CalCom/packages/embeds/embed-react/src/useEmbed.ts","","imported","","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/embed-react/test/packaged/README.md","47d5ebee4cf681be1a18a01aafdd734ec6abe7e00435e4723b10b72e4aac9c37","embeds","application/main/CalCom/packages/embeds/embed-react/test/packaged/README.md","","imported","self","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/embed-react/test/packaged/api.test.ts","0b7f3a38dd052c4582c5dd25573e2df0649c6912de2fae4329620343f496d696","embeds","application/main/CalCom/packages/embeds/embed-react/test/packaged/api.test.ts","","imported","self","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/embed-react/test/packaged/tsconfig.json","e49e6b2c2df09eacff33121fd8613f00138bbd043d3254a8e2bb95bb4a0c5211","embeds","application/main/CalCom/packages/embeds/embed-react/test/packaged/tsconfig.json","","imported","self","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/embed-react/tsconfig.json","1c5e9ac3cf49a4a1a012a80757b0ac5d07323a59bc80044533fda7f871db67d1","embeds","application/main/CalCom/packages/embeds/embed-react/tsconfig.json","","imported","","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/embed-react/vite.config.js","25a279723d90eb9e2e7fd94042071bc15ba01444580c0feb60ba9488a631fd73","embeds","application/main/CalCom/packages/embeds/embed-react/vite.config.js","","imported","","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/embed-snippet/CHANGELOG.md","0e3c400af0b6fc6bdc99e37de2e86a25f5d3c27aa15597d5b99fe4d0eb92e7ab","embeds","application/main/CalCom/packages/embeds/embed-snippet/CHANGELOG.md","","imported","","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/embed-snippet/LICENSE","f933c95f4765cb23c060921226215ce18de18db08b316e87e92c931aa3b58750","embeds","application/main/CalCom/packages/embeds/embed-snippet/LICENSE","","imported","","","cal-com-embeds","license-file","Initial full-source import; runtime adaptation pending."
"packages/embeds/embed-snippet/README.md","1caaca6264214a0ad5dddf67655e4589b8382b26466d301f1baeb601157a4311","embeds","application/main/CalCom/packages/embeds/embed-snippet/README.md","","imported","","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/embed-snippet/env.d.ts","424faf9241dd699dda995b367ed36665732da1e6ec1f33b2fd40394488ecac92","embeds","application/main/CalCom/packages/embeds/embed-snippet/env.d.ts","","imported","","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/embed-snippet/package.json","76d2a00c2bf3e40902aed1da876fe944ed7a35b38e38be97c4b3000e017d173d","embeds","application/main/CalCom/packages/embeds/embed-snippet/package.json","","imported","","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/embed-snippet/src/index.ts","6894f317b1b4104cc7a01340b9d92f12c4c7e8eac9c7f3d86ffb56c951b1a59b","embeds","application/main/CalCom/packages/embeds/embed-snippet/src/index.ts","","imported","","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/embed-snippet/tsconfig.json","a804e30c1fa340a924ac1e80ca4cccaebecc21800cb048bd66ad9c283a9705c3","embeds","application/main/CalCom/packages/embeds/embed-snippet/tsconfig.json","","imported","","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/embed-snippet/vite.config.js","0da2f52bc8923d35c434a40701acaf880a54caa4ca6285388f6f90e4b03a4904","embeds","application/main/CalCom/packages/embeds/embed-snippet/vite.config.js","","imported","","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/inline-embed-lifecycle.mermaid","d731f4a7c1f56cbf6643ae58005fdaf80bc4e16c59e90831452de2c49d1df709","embeds","application/main/CalCom/packages/embeds/inline-embed-lifecycle.mermaid","","imported","","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/modal-embed-lifecycle.mermaid","b9a1b7937782f8c82c6862f06338cbae6f4da44fad7d9a6132e53a3340890cb9","embeds","application/main/CalCom/packages/embeds/modal-embed-lifecycle.mermaid","","imported","","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/modal-prerendering-flow.mermaid","bcbfa4cb7c98f6d664b1574c65793726bc1b3beb361ad34cfd044aafc58fe46f","embeds","application/main/CalCom/packages/embeds/modal-prerendering-flow.mermaid","","imported","","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/embeds/vite.config.js","69db0fe4c130ef774e650662638e849f1e32cd275aa795f7d2a76a162691773a","embeds","application/main/CalCom/packages/embeds/vite.config.js","","imported","","","cal-com-embeds","","Initial full-source import; runtime adaptation pending."
"packages/features/CalendarEventBuilder.test.ts","71b15bfad3eeb3cd3406d7ce84296d48d0c3c94c022a89555061f068d8d39b39","features","application/main/CalCom/packages/features/CalendarEventBuilder.test.ts","","imported","self","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/CalendarEventBuilder.ts","8e592a5d000ff539fdc39ad501760dcf0e52a49853c12ec13fc5e0f5c3f88c91","features","application/main/CalCom/packages/features/CalendarEventBuilder.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/apps/components/AppList.tsx","1b29f06aa716b1f1a8939c4580642be82faad7d6284e348db052ff41e1b4734d","features","application/main/CalCom/packages/features/apps/components/AppList.tsx","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/apps/components/AppSetDefaultLinkDialog.tsx","d86246a4938e5340f126b4bd4dd1582aea1733aaf0e6294500b8b8b184352c5f","features","application/main/CalCom/packages/features/apps/components/AppSetDefaultLinkDialog.tsx","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/apps/components/DisconnectIntegrationModal.tsx","d0176d9131b5e68fd71397163e6f435e7525afd7219f236e27401f23a21ee28b","features","application/main/CalCom/packages/features/apps/components/DisconnectIntegrationModal.tsx","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/apps/hooks/useAppsData.ts","48e0d047de8f62524ec9961b0d9258921d21dac792d2cafc402bdb531c431dbb","features","application/main/CalCom/packages/features/apps/hooks/useAppsData.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/apps/repository/PrismaAppRepository.ts","4020d0636cb0d41b719715a329f4c613a631303c14b008c6d63f269e6c5fd9db","features","application/main/CalCom/packages/features/apps/repository/PrismaAppRepository.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/assignment-reason/repositories/AssignmentReasonRepository.ts","e2edf223d40b2a94473a2e14fbfdab6778442461947ba29bf3ae1a85171b82e4","features","application/main/CalCom/packages/features/assignment-reason/repositories/AssignmentReasonRepository.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/attributes/di/AttributeService.container.ts","8af9f8c971943119e3970efc8df97df70334ab7fb3c577ef99a9a9555318fe30","features","application/main/CalCom/packages/features/attributes/di/AttributeService.container.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/attributes/di/AttributeService.module.ts","d8f38e2f9bd38a6d6e8125917901b7a3e8c6132b45744aa6f71cf6cd36a2689a","features","application/main/CalCom/packages/features/attributes/di/AttributeService.module.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/attributes/di/AttributeToUserRepository.module.ts","fdf38b9b9f7a2d35aebdad40231fa652e260abb555b74e97340eb5e206575db8","features","application/main/CalCom/packages/features/attributes/di/AttributeToUserRepository.module.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/attributes/di/tokens.ts","2c3c75c15477e5c90c2700bc4b6274827d3a1ba731af42962adda51ff6632cf3","features","application/main/CalCom/packages/features/attributes/di/tokens.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/attributes/lib/getAttributes.test.ts","6920e087b83e7f0ce8cd52a2a25b27de25c803b22037251fc44e5333a79f0724","features","application/main/CalCom/packages/features/attributes/lib/getAttributes.test.ts","","imported","self","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/attributes/lib/getAttributes.ts","6e2baaba102ee89f311310eed7dce8755ca8e308b1175399b4ff9cb910f4a510","features","application/main/CalCom/packages/features/attributes/lib/getAttributes.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/attributes/lib/utils.ts","273c19301a197077dac1572ae7f426cd2c8888f9bb51faa6fab3e80adef762ca","features","application/main/CalCom/packages/features/attributes/lib/utils.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/attributes/repositories/PrismaAttributeOptionRepository.ts","9bbe819b275ba4b8b83b8800eb87d4c641c33b2757fef13ed6e8f94cfc9a96dd","features","application/main/CalCom/packages/features/attributes/repositories/PrismaAttributeOptionRepository.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/attributes/repositories/PrismaAttributeRepository.ts","d99ab704c63e331706e98904d3b064f084ed477fd23c8d438a1bbc42c5ab69df","features","application/main/CalCom/packages/features/attributes/repositories/PrismaAttributeRepository.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/attributes/repositories/PrismaAttributeToUserRepository.ts","02c518af4976895916b4e89ec62e8952f6c84e06aca7b81136537588e7fcbca4","features","application/main/CalCom/packages/features/attributes/repositories/PrismaAttributeToUserRepository.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/attributes/services/AttributeService.ts","1b1208e66361ad1a3b32787b9542999bd913e5d91c83e0c6347b2107e0e8d484","features","application/main/CalCom/packages/features/attributes/services/AttributeService.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/attributes/services/attributeService.test.ts","cb07f583fb51a4097b2c6fc52281c4732f43536f7c1977aed2eea116c7c3a6de","features","application/main/CalCom/packages/features/attributes/services/attributeService.test.ts","","imported","self","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/PermissionContainer.tsx","1f9281b3c3af1219119e815007448c9098570043f903fe99b723977b22bcfc00","features","application/main/CalCom/packages/features/auth/PermissionContainer.tsx","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/README.md","8a80455d1223cca8647e27ad6651fc6a5f089dc8e25ad0b72f2f5c5d43874bea","features","application/main/CalCom/packages/features/auth/README.md","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/__mocks__/getServerSession.mocks.ts","730fd2c4aed88de7afa040a31255d5226ea06190570cf0cddc6265c37ea546d5","features","application/main/CalCom/packages/features/auth/__mocks__/getServerSession.mocks.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/ErrorCode.ts","fee99098a56f4ae210c166a7055dea3c988d24dfda7bb9f84345090a386344d8","features","application/main/CalCom/packages/features/auth/lib/ErrorCode.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/checkAdminOrOwner.ts","e55566bc7c8c71292564acd2db9b581b26130e2d6a80464d6a66cb566883c2bc","features","application/main/CalCom/packages/features/auth/lib/checkAdminOrOwner.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/dub.ts","897094a1d71cc4d44df359e0a511b87c6671c5de9e65788faa328cf305a4fc27","features","application/main/CalCom/packages/features/auth/lib/dub.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/ensureSession.ts","32f4fe80001bbb3801f0f25b7174e16be8388623d6a1701d6a4afe1dbaf11663","features","application/main/CalCom/packages/features/auth/lib/ensureSession.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/getLocale.ts","d0917ce41dd7806a22fb27eb35800a6c995ba647fff89635a8f70ab666f43744","features","application/main/CalCom/packages/features/auth/lib/getLocale.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/getLocaleFromRequest.ts","f4b02f075bddc3c4d53eabf2eab65e3d8d7261b501fc18f879a1d35ed9e30782","features","application/main/CalCom/packages/features/auth/lib/getLocaleFromRequest.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/getServerSession.test.ts","7491829a272c5bae491f6e61fc802d54a3c25d173a3aee79c1ca2a77e268ee81","features","application/main/CalCom/packages/features/auth/lib/getServerSession.test.ts","","imported","self","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/getServerSession.ts","011296128c392496eec281c67080cdbce46f987f2b3fbe73bd852d78ce499f65","features","application/main/CalCom/packages/features/auth/lib/getServerSession.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/getSession.ts","d016d9b34d89271f2c8479f73b6d38cfd199019dcb87985ad7ad9e1c353fcf47","features","application/main/CalCom/packages/features/auth/lib/getSession.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/identityProviders.test.ts","15129055e064cbe7b2a0ca605aabff6915b31f88b12b6e197ec2166b5c83eecf","features","application/main/CalCom/packages/features/auth/lib/identityProviders.test.ts","","imported","self","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/identityProviders.ts","dbaba2e7d472c17314073c5c9987d0b23576aedc699a55379878b23028f0ec0c","features","application/main/CalCom/packages/features/auth/lib/identityProviders.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/next-auth-custom-adapter.ts","bba470491291186f3fc052ac9bae44d7ecb6aa1bcf1a2fd70836a5dd202fbf10","features","application/main/CalCom/packages/features/auth/lib/next-auth-custom-adapter.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/next-auth-options.test.ts","063ebd1990dfdcc7a74d21f0b001454800503a6b3e72714c78417aa2bd4ba0cf","features","application/main/CalCom/packages/features/auth/lib/next-auth-options.test.ts","","imported","self","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/next-auth-options.ts","9f4642f34a09f95600b5c5c3d253ee689d13de076ff1730c6d51e1afbc29fa5f","features","application/main/CalCom/packages/features/auth/lib/next-auth-options.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/oAuthAuthorization.ts","ff8646755ca61ef359c35ef6b46e74ec9eaad08d393159a35bb12f6de87aa5a0","features","application/main/CalCom/packages/features/auth/lib/oAuthAuthorization.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/onboardingUtils.ts","29d4d68017405206cc9cf1b5405a45672f353c5be797fcb4362b9afc8f8264fa","features","application/main/CalCom/packages/features/auth/lib/onboardingUtils.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/outlook.test.ts","cb76f29eb0546c1d3c0ce04787c97bf7e1994bfdbcafb0947cb36e5e64f25781","features","application/main/CalCom/packages/features/auth/lib/outlook.test.ts","","imported","self","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/outlook.ts","097ee5a614d07557027fb6849b45ec68969b9ab3e074efefec2228afcab5de43","features","application/main/CalCom/packages/features/auth/lib/outlook.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/passwordResetRequest.ts","c959d1657480496f4b079abb655d1e917f38036564f2f1b12244b5b5408856d2","features","application/main/CalCom/packages/features/auth/lib/passwordResetRequest.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/samlAccountLinking.test.ts","e9d2921e09cb094f6216f183a74afac5060c21dbc042ca535dcdb062c528fbb3","features","application/main/CalCom/packages/features/auth/lib/samlAccountLinking.test.ts","","imported","self","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/samlAccountLinking.ts","de31715187f481801c0c31ed455ec06843f6186674d49f3434a6434b51339cc3","features","application/main/CalCom/packages/features/auth/lib/samlAccountLinking.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/sendVerificationRequest.ts","c0104c4213c6ae9c6650af60367351e6e5ff135a20bec6d806c000839bbed0a9","features","application/main/CalCom/packages/features/auth/lib/sendVerificationRequest.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/signJwt.ts","6f8746e399712579a026f33a9ae11ce33018eea19b64b458d6ed4efaba8eef68","features","application/main/CalCom/packages/features/auth/lib/signJwt.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/userFromSessionUtils.ts","5b8ddfb6dd647c5f980a5b3a86ae84b96654cc2c1681e9fdca0a79a08eb33cd4","features","application/main/CalCom/packages/features/auth/lib/userFromSessionUtils.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/validPassword.ts","eaad19d4da327b97bf2548273ef1f4815f56491d9927fcf94b3c26732a50f9c8","features","application/main/CalCom/packages/features/auth/lib/validPassword.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/verifyCodeUnAuthenticated.ts","3d1f0b35d510b1bab64c1d02ec273d65887a3db82b6d920391f8376c31d58e77","features","application/main/CalCom/packages/features/auth/lib/verifyCodeUnAuthenticated.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/verifyEmail.ts","bfe711a9cd2a4a6beacaf42cdd4fbeb2566d54c14ea655f834b7455329791cfc","features","application/main/CalCom/packages/features/auth/lib/verifyEmail.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/lib/verifyPassword.ts","ceae77c3afbf3637fd2bc50617412edb63440c9dc4c7983b149208f19dde037b","features","application/main/CalCom/packages/features/auth/lib/verifyPassword.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/package.json","5c2a068ccb436b7685be39165b3f3172d61def5cd098d4dba1cd54b606d09d3a","features","application/main/CalCom/packages/features/auth/package.json","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/signup/constants.ts","422aec522175a329cc17120e50902c857f451b7a925a68655ea22b9f957a5332","features","application/main/CalCom/packages/features/auth/signup/constants.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/signup/handlers/__tests__/mocks/next.mocks.ts","487765c6a3288803821db2af44e538116bd7cffcb11c89f08339dd095b74bfb4","features","application/main/CalCom/packages/features/auth/signup/handlers/__tests__/mocks/next.mocks.ts","","imported","self","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/signup/handlers/__tests__/mocks/prisma.mocks.ts","0394a445a60bcba10a20a8a1a9334f4eac17f200b644779a04a8c497bd0418bf","features","application/main/CalCom/packages/features/auth/signup/handlers/__tests__/mocks/prisma.mocks.ts","","imported","self","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/signup/handlers/__tests__/mocks/signup.factories.ts","bb22a605fa750d4ae290546baba7b53329aaafd10351d2107886d0f0dabecd6b","features","application/main/CalCom/packages/features/auth/signup/handlers/__tests__/mocks/signup.factories.ts","","imported","self","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/signup/handlers/__tests__/p2002.test-suite.ts","80d73e08a401a0f6bec9fe9c84ceb715d3a2aae02e19e4c80c0f7a613267f49a","features","application/main/CalCom/packages/features/auth/signup/handlers/__tests__/p2002.test-suite.ts","","imported","self","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/signup/lib/fetchSignup.test.ts","a0b6c257ac169eca1e63b022a963106b321d8078f2e047fe65777998613c830d","features","application/main/CalCom/packages/features/auth/signup/lib/fetchSignup.test.ts","","imported","self","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/signup/lib/fetchSignup.ts","32f5397ac1eeed91ef9786bf2b575dd8ea0a63732aaf4c5d75eee6ac0a2fc4ef","features","application/main/CalCom/packages/features/auth/signup/lib/fetchSignup.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/signup/username.ts","cde562dcbf93a121d219ce514fe7079e120c118e87740cd7d26fda4dfb8ccbe5","features","application/main/CalCom/packages/features/auth/signup/username.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/signup/utils/createOrUpdateMemberships.integration-test.ts","3f01832782acd72dd2a926a538580d2b97356ed36b57afb826563acc8f96699b","features","application/main/CalCom/packages/features/auth/signup/utils/createOrUpdateMemberships.integration-test.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/signup/utils/createOrUpdateMemberships.ts","3ed60d10c198951cd0f6ccd022b36d2a0dd1dbfd0fc691f6563da6cc893f64b7","features","application/main/CalCom/packages/features/auth/signup/utils/createOrUpdateMemberships.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/signup/utils/getOrgUsernameFromEmail.test.ts","b3a84ca42f4a3d3e244e4e00f7b12b466cb40ef9777ca8c161312df46c426da7","features","application/main/CalCom/packages/features/auth/signup/utils/getOrgUsernameFromEmail.test.ts","","imported","self","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/signup/utils/getOrgUsernameFromEmail.ts","2e436f1890ccb1ffec3038b9075769a50e65de609a636072e8fd4bec7b260be1","features","application/main/CalCom/packages/features/auth/signup/utils/getOrgUsernameFromEmail.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/signup/utils/organization.ts","8f661b49d56b4098258593dae2b893d7f7d3064c2f18630477b76c06b2823d74","features","application/main/CalCom/packages/features/auth/signup/utils/organization.ts","","imported","","","cal-com-teams-organizations","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/signup/utils/prefillAvatar.ts","56bdb87c9698984ae435e7214af8c250c611f14ad3b0878cf18f293bdd68d4cf","features","application/main/CalCom/packages/features/auth/signup/utils/prefillAvatar.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/signup/utils/token.ts","1a3429b3b5e55d2a2f1de2acf0f8c080d0122d3bbf835571595e631694c70b7b","features","application/main/CalCom/packages/features/auth/signup/utils/token.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/signup/utils/validateUsername.ts","d9356abde12eaacdb49a07a59a44e7d6edf23dd91458c8aa4f6314cceba77078","features","application/main/CalCom/packages/features/auth/signup/utils/validateUsername.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/auth/tsconfig.json","50c1d04cef17a58c77e8f0058a066735a73d7ee0bb33cab89f3a99dd98964a57","features","application/main/CalCom/packages/features/auth/tsconfig.json","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"packages/features/availability/components/SkeletonLoader.tsx","56516297cefab9b425ca237ae75e72ab67763aa73245ace0c6528ec1c0b15fff","availability","application/main/CalCom/packages/features/availability/components/SkeletonLoader.tsx","","imported","","","cal-com-availability","","Initial full-source import; runtime adaptation pending."
"packages/features/availability/lib/calculateHolidayBlockedDates.test.ts","940b2d65771f2ccc9eabca543903b8137547937cc5a6eff9f7aa7aea9f0642f2","availability","application/main/CalCom/packages/features/availability/lib/calculateHolidayBlockedDates.test.ts","","imported","self","","cal-com-availability","","Initial full-source import; runtime adaptation pending."
"packages/features/availability/lib/detectEventTypeScheduleForUser.test.ts","b8e16f3faf02db23bf3016dfee373956d73a6ea211f19f3384cc507536222c18","availability","application/main/CalCom/packages/features/availability/lib/detectEventTypeScheduleForUser.test.ts","","imported","self","","cal-com-availability","","Initial full-source import; runtime adaptation pending."
"packages/features/availability/lib/detectEventTypeScheduleForUser.ts","2d8417286b5a91f014c6319d62b8ece02cb097b3149858a82d8edddaf2ae4024","availability","application/main/CalCom/packages/features/availability/lib/detectEventTypeScheduleForUser.ts","","imported","","","cal-com-availability","","Initial full-source import; runtime adaptation pending."
"packages/features/availability/lib/findUsersForAvailabilityCheck.ts","b3506ab756cbf60f9af553013b9554c575d6438f64486dc8882efed95400bb1c","availability","application/main/CalCom/packages/features/availability/lib/findUsersForAvailabilityCheck.ts","","imported","","","cal-com-availability","","Initial full-source import; runtime adaptation pending."
"packages/features/availability/lib/getAggregatedAvailability/date-range-utils/filterRedundantDateRanges.test.ts","69661972b1976c93c7da41b366da694d24dae13551bdb8fd11a60ff6f8fea1c6","availability","application/main/CalCom/packages/features/availability/lib/getAggregatedAvailability/date-range-utils/filterRedundantDateRanges.test.ts","","imported","self","","cal-com-availability","","Initial full-source import; runtime adaptation pending."
